DOI,Title,Journal,Publication Date,Given Name,Family Name,Affiliation
10.1098/rspb.2016.0467,Energetic differences between bacterioplankton trophic groups and coral reef resistance,Proceedings of the Royal Society B: Biological Sciences,2016,Cynthia B.,Silveira,"Biology Department, San Diego State University, 5500 Campanile Drive, San Diego, CA 92182, USA"
10.1098/rspb.2016.0467,Energetic differences between bacterioplankton trophic groups and coral reef resistance,Proceedings of the Royal Society B: Biological Sciences,2016,Chris,Sullivan,"Scripps Institution of Oceanography, University of California San Diego, 9500 Gillman Drive, La Jolla, CA 92093, USA"
10.1098/rspb.2016.0467,Energetic differences between bacterioplankton trophic groups and coral reef resistance,Proceedings of the Royal Society B: Biological Sciences,2016,Russell E.,Brainard,"NOAA Fisheries, Pacific Islands Fisheries Science Center, 1125 B Ala Moana Boulevard, Honolulu, HI 96814, USA"
10.1098/rspb.2016.0467,Energetic differences between bacterioplankton trophic groups and coral reef resistance,Proceedings of the Royal Society B: Biological Sciences,2016,Forest,Rohwer,"Biology Department, San Diego State University, 5500 Campanile Drive, San Diego, CA 92182, USA"
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,B.,Knowles,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,C. B.,Silveira,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,B. A.,Bailey,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,K.,Barott,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,V. A.,Cantu,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,A. G.,Cobián-Güemes,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,F. H.,Coutinho,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,E. A.,Dinsdale,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,B.,Felts,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,K. A.,Furby,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,E. E.,George,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,K. T.,Green,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,G. B.,Gregoracci,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,A. F.,Haas,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,J. M.,Haggerty,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,E. R.,Hester,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,N.,Hisakawa,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,L. W.,Kelly,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,Y. W.,Lim,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,M.,Little,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,A.,Luque,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,T.,McDole-Somera,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,K.,McNair,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,L. S.,de Oliveira,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,S. D.,Quistad,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,N. L.,Robinett,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,E.,Sala,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,P.,Salamon,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,S. E.,Sanchez,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,S.,Sandin,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,G. G. Z.,Silva,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,J.,Smith,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,C.,Sullivan,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,C.,Thompson,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,M. J. A.,Vermeij,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,M.,Youle,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,C.,Young,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,B.,Zgliczynski,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,R.,Brainard,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,R. A.,Edwards,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,J.,Nulton,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,F.,Thompson,Not available
10.1038/nature17193,Lytic to temperate switching of viral communities,Nature,2016,F.,Rohwer,Not available
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Cynthia B.,Silveira,Instituto de Biologia Universidade Federal do Rio de Janeiro  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Arthur W.,Silva‐Lima,Instituto de Biologia Universidade Federal do Rio de Janeiro  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Ronaldo B.,Francini‐Filho,Departamento de Engenharia e Meio Ambiente Universidade Federal da Paraíba  Paraíba Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Jomar S.M.,Marques,Laboratório de Ciências Ambientais Universidade Estadual Norte Fluminense  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Marcelo G.,Almeida,Laboratório de Ciências Ambientais Universidade Estadual Norte Fluminense  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Cristiane C.,Thompson,Instituto de Biologia Universidade Federal do Rio de Janeiro  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Carlos E.,Rezende,Laboratório de Ciências Ambientais Universidade Estadual Norte Fluminense  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Rodolfo,Paranhos,Instituto de Biologia Universidade Federal do Rio de Janeiro  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Rodrigo L.,Moura,Instituto de Biologia Universidade Federal do Rio de Janeiro  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Paulo S.,Salomon,Instituto de Biologia Universidade Federal do Rio de Janeiro  Rio de Janeiro Brasil
10.1111/1462-2920.12851,Microbial and sponge loops modify fish production in phase‐shifting coral reefs,Environmental Microbiology,2015,Fabiano L.,Thompson,Instituto de Biologia Universidade Federal do Rio de Janeiro  Rio de Janeiro Brasil
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Felipe H.,Coutinho,Not available
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Cynthia B.,Silveira,Not available
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Leonardo H.,Pinto,Not available
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Gigliola R. B.,Salloto,Not available
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Alexander M.,Cardoso,Not available
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Orlando B.,Martins,Not available
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Ricardo P.,Vieira,Not available
10.1007/s00248-014-0422-5,"Antibiotic Resistance is Widespread in Urban Aquatic Environments of Rio de Janeiro, Brazil",Microbial Ecology,2014,Maysa M.,Clementino,Not available
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Giselle S,Cavalcanti,"Institute of Biology, Federal University of Rio de Janeiro (UFRJ) , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Gustavo B,Gregoracci,"Institute of Biology, Federal University of Rio de Janeiro (UFRJ) , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Eidy O,dos Santos,"Institute of Biology, Federal University of Rio de Janeiro (UFRJ) , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Cynthia B,Silveira,"Institute of Biology, Federal University of Rio de Janeiro (UFRJ) , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Pedro M,Meirelles,"Institute of Biology, Federal University of Rio de Janeiro (UFRJ) , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Leila,Longo,"Instituto de Pesquisas Jardim Botânico do Rio de Janeiro , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Kazuyoshi,Gotoh,"Laboratory of Genomic Research on Pathogenic Bacteria, International Research Center for Infectious Diseases, Research Institute for Microbial Diseases, Osaka University , Osaka, Japan"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Shota,Nakamura,"Laboratory of Genomic Research on Pathogenic Bacteria, International Research Center for Infectious Diseases, Research Institute for Microbial Diseases, Osaka University , Osaka, Japan"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Tetsuya,Iida,"Laboratory of Genomic Research on Pathogenic Bacteria, International Research Center for Infectious Diseases, Research Institute for Microbial Diseases, Osaka University , Osaka, Japan"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Tomoo,Sawabe,"Laboratory of Microbiology, Hokkaido University , Sapporo, Japan"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Carlos E,Rezende,"Environmental Science Laboratory, Campos dos Goytacazes, UENF , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Ronaldo B,Francini-Filho,"Department of Engineering and Environment, Federal University of Paraíba , Paraíba, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Rodrigo L,Moura,"Institute of Biology, Federal University of Rio de Janeiro (UFRJ) , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Gilberto M,Amado-Filho,"Instituto de Pesquisas Jardim Botânico do Rio de Janeiro , Rio de Janeiro, Brazil"
10.1038/ismej.2013.133,Physiologic and metagenomic attributes of the rhodoliths forming the largest CaCO3 bed in the South Atlantic Ocean,The ISME Journal,2013,Fabiano L,Thompson,"Institute of Biology, Federal University of Rio de Janeiro (UFRJ) , Rio de Janeiro, Brazil"
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Danielle,Bertino-Grimaldi,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Marcelo N,Medeiros,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Ricardo P,Vieira,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Alexander M,Cardoso,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Aline S,Turque,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Cynthia B,Silveira,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Rodolpho M,Albano,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Suzete,Bressan-Nascimento,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Elói S,Garcia,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Wanderley,de Souza,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Orlando B,Martins,Not available
10.1186/2193-1801-2-609,Bacterial community composition shifts in the gut of Periplaneta americana fed on different lignocellulosic materials,SpringerPlus,2013,Ednildo A,Machado,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Cynthia B.,Silveira,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Alexander M.,Cardoso,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Felipe H.,Coutinho,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Joyce L.,Lima,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Leonardo H.,Pinto,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Rodolpho M.,Albano,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Maysa M.,Clementino,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Orlando B.,Martins,Not available
10.1371/journal.pone.0076321,Tropical Aquatic Archaea Show Environment-Specific Community Composition,PLoS ONE,2013,Ricardo P.,Vieira,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Monica M.,Lins-de-Barros,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Alexander M.,Cardoso,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Cynthia B.,Silveira,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Joyce L.,Lima,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Maysa M.,Clementino,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Orlando B.,Martins,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Rodolpho M.,Albano,Not available
10.1007/s00248-012-0095-x,Microbial Community Compositional Shifts in Bleached Colonies of the Brazilian Reef-Building Coral Siderastrea stellata,Microbial Ecology,2012,Ricardo P.,Vieira,Not available
10.1371/journal.pone.0017789,Influence of Salinity on Bacterioplankton Communities from the Brazilian Rain Forest to the Coastal Atlantic Ocean,PLoS ONE,2011,Cynthia B.,Silveira,Not available
10.1371/journal.pone.0017789,Influence of Salinity on Bacterioplankton Communities from the Brazilian Rain Forest to the Coastal Atlantic Ocean,PLoS ONE,2011,Ricardo P.,Vieira,Not available
10.1371/journal.pone.0017789,Influence of Salinity on Bacterioplankton Communities from the Brazilian Rain Forest to the Coastal Atlantic Ocean,PLoS ONE,2011,Alexander M.,Cardoso,Not available
10.1371/journal.pone.0017789,Influence of Salinity on Bacterioplankton Communities from the Brazilian Rain Forest to the Coastal Atlantic Ocean,PLoS ONE,2011,Rodolfo,Paranhos,Not available
10.1371/journal.pone.0017789,Influence of Salinity on Bacterioplankton Communities from the Brazilian Rain Forest to the Coastal Atlantic Ocean,PLoS ONE,2011,Rodolpho M.,Albano,Not available
10.1371/journal.pone.0017789,Influence of Salinity on Bacterioplankton Communities from the Brazilian Rain Forest to the Coastal Atlantic Ocean,PLoS ONE,2011,Orlando B.,Martins,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Aline S.,Turque,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Daniela,Batista,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Cynthia B.,Silveira,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Alexander M.,Cardoso,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Ricardo P.,Vieira,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Fernando C.,Moraes,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Maysa M.,Clementino,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Rodolpho M.,Albano,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Rodolfo,Paranhos,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Orlando B.,Martins,Not available
10.1371/journal.pone.0015774,Environmental Shaping of Sponge Associated Archaeal Communities,PLoS ONE,2010,Guilherme,Muricy,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Monica M.,Lins-de-Barros,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Ricardo P.,Vieira,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Alexander M.,Cardoso,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Vivian A.,Monteiro,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Aline S.,Turque,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Cynthia B.,Silveira,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Rodolpho M.,Albano,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Maysa M.,Clementino,Not available
10.1007/s00248-009-9612-y,"Archaea, Bacteria, and Algal Plastids Associated with the Reef-Building Corals Siderastrea stellata and Mussismilia hispida from Búzios, South Atlantic Ocean, Brazil",Microbial Ecology,2009,Orlando B.,Martins,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Welington I.,Almeida,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Ricardo P.,Vieira,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Alexander Machado,Cardoso,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Cynthia B.,Silveira,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Rebeca G.,Costa,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Alessandra M.,Gonzalez,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Rodolfo,Paranhos,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,João A.,Medeiros,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Flávia A.,Freitas,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Rodolpho M.,Albano,Not available
10.1007/s00792-008-0214-2,Archaeal and bacterial communities of heavy metal contaminated acidic waters from zinc mine residues in Sepetiba Bay,Extremophiles,2008,Orlando B.,Martins,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Aline S.,Turque,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Alexander M.,Cardoso,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Cynthia B.,Silveira,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Ricardo P.,Vieira,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Flávia A. D.,Freitas,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Rodolpho M.,Albano,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Alessandra M.,Gonzalez,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Rodolfo,Paranhos,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Guilherme,Muricy,Not available
10.1007/s00227-008-1008-x,"Bacterial communities of the marine sponges Hymeniacidon heliophila and Polymastia janeirensis and their environment in Rio de Janeiro, Brazil",Marine Biology,2008,Orlando B.,Martins,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,M. M.,Clementino,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,R. P.,Vieira,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,A. M.,Cardoso,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,A. P. A.,Nascimento,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,C. B.,Silveira,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,T. C.,Riva,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,A. S. M.,Gonzalez,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,R.,Paranhos,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,R. M.,Albano,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,A.,Ventosa,Not available
10.1007/s00792-008-0162-x,Prokaryotic diversity in one of the largest hypersaline coastal lagoons in the world,Extremophiles,2008,O. B.,Martins,Not available
